Label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196
2,8.20E+06,181361,40491,1.56E+06,92163,1.78E+06,681339,409555,3.04E+06,3.75E+06,1.12E+06,1.15E+06,6.50E+06,209507,697652,798470,389314,323355,372283,462655,234214,519974,57826,163278,6800,516612,545681,487518,476493,266184,13808,57600,541810,1.02E+06,113956,749528,102005,38717,9516,923952,486209,170754,281417,65927,432409,681955,20893,48245,246577,672971,25393,203945,638387,172121,138110,90316,56765,46330,105280,51424.1,66823,99206,208793,40564,60466.2,43889.2,19646,62740,250065,295435,118207,287833,15329,126655,129772,111070,193939,73452,5966,123793,129377,122140,137597,169915,0,33160,113017,5610,13091,170883,110364,6768,125846,134748,47036,110338,0,179220,25468,6064,5317,28977,365615,127197,77486,0,54662.2,0,25609.5,44603,20659,26014,72162,58530,81520,54480,72774,29291,20080,31897,32604.5,50570,29145,20798,46109,21301,22557,0,40953,9153,51573,34502,29358,58827,10430,50565,4164,18396,36217,24886,22856.3,27205.8,18884.3,49233,7842,8745,4355,21447.9,55490,37632,15693,18533.9,30104,30660,0,50909,22562,29828,31532,19014,12831,37499,63075,28450.5,18694,40018,28568,33020,33569,43715,45152,14417.4,28635,10446.5,15095,52293,0,30770,6623,22764,10759,46547,8379,0,16405,6093,6054,0,13519,3670,3952,11431,8379,6943,7641,6123
2,1.37E+07,659694,38102,2.63E+06,134623,1.50E+06,1.69E+06,215324,2.02E+06,2.08E+06,2.03E+06,2.42E+06,1.31E+06,1.41E+06,2.05E+06,992061,978325,500351,1.05E+06,556218,405448,781590,947796,611879,33240,635051,896336,395006,1.08E+06,779418,435590,45998,346919,311224,187765,327270,69207,385496,377798,257428,341537,150818,592193,105173,354131,792246,17334,212627,642133,214714,56177,556871,138339,227773,81247,107631,146031,30480,148713,51424.1,148164,162487,182094,69141,60466.2,43889.2,61423,128281,188727,385726,54825,99964,115485,80977,125187,80135,131448,0,5488,119088,109907,193321,67607,100378,0,18686,116753,0,42765,104217,78317,80609,116302,62999,56824,60120,14674,49652,32186,7362,6229,31816,61110,143632,65452,9760,14648,0,17322,47551,15405,17898,98595,80761,82475,44230,76436,48884,26832,59377,49117,107016,44539,23199,30475,48610,39458,0,39545,31546,45729,40861,14794,52155,70793,54567,5562,27292.1,42416,43151,32395,15751,8664,57223,4798,30484,4905,18477,81748.8,22081,27908.1,24034,27491,36204,26183,56428,62311,0,43627,56356,22842,29139,24055,24303,12439,15658,17614,18853,28360,47742,12728,12483,17519,10446.5,22696,8992,4647,18703,10806,17807,16489,29114,13854,10763,12932.4,11380.9,9751,16271,12996,3949,0,3671,198762,6364,6203,6453
2,1.05E+07,700175,558585,3.24E+06,271500,1.90E+06,1.74E+06,1.12E+06,827427,1.42E+06,1.69E+06,1.33E+06,1.58E+06,1.71E+06,940282,1.27E+06,871776,440799,826156,951572,375614,635886,534083,900770,79644,578952,270757,518209,486055,193197,884957,171522,309740,301875,429564,298979,343133,317738,293543,742095,275681,335069,254765,103642,350196,260974,168637,239038,186268,180762,137965,246344,135646,124279,152456,73151,244221,179360,125948,25796,19290,245703,288579,181305,20347,21279,57408,148381,69196,126417,35460,82545,138070,126655,95572,111070,51250,117785,25751,84769,89890,79204,84794,91230,101708,55328,65157,44381,78130,177914,71940,61164,81944,257016,18896,99281,39729,48031,51927,8158,7952,71717,47062,31525,75406,29367,54662.2,30771,44107,58329,32945,48304,56841,41018,41432,68517,40371,20443,22612,40389,71225,29943,42920,0,24910,75912,21465,40592,40691,32602,27766,27427,18500,25022,47007,31873,71943,54249,20232,28989,25875,15600,15184,32281,18111,74287,5469,22914,24541,29984,14499,17153,56473,12965,20908,22270,21373,23621,21849,27366,28333,17959,28600.8,14337,12902,14960,44785,16534,5131,24572.8,12003,18239,13781,4047,22329,9707,0,14044,14769,7177,13219,18074,14364,14146,21262,4503,9811,9828,4779,7489,6242,3195,163295,0,4701,3438
2,1.43E+07,864656,245451,2.86E+06,285031,1.32E+06,443116,1.27E+06,4.24E+06,452217,3.11E+06,1.16E+06,981956,823119,798498,641809,240211,486268,989870,611530,577117,413845,595688,296079,67491,1.10E+06,472109,150453,293232,452474,35572,171162,769210,720535,295971,657422,279057,196506,167190,188162,234928,169533,807761,83789,558015,1.16E+06,81439.4,456918,739630,405593,52268,449159,317467,232243,125404,71612,79238,192436,84966,30120,53170,235607,132803,187875,18601,24485,21848,273980,239324,468923,80040,167427,68752,126655,251040,111070,182066,230742,16975,186533,60183,135782,49882,150967,0,38429,190638,54353,27474,101577,170511,76018,162861,40350,46646.3,7926,0,93684,51927,7538,6578,64364,97454,19460,108834,9686,4410,12975,14628,103798,41075,46302,19741,110021,122267,41157,117646,15508,85415,70766,22205,12320,63185,0,0,54492,25550,0,63084,12739,55391,20295,24694,76820,51342,81395,83424,20034,24211,32186,17033,14594,8597,42767,13934,30713,8533,14371,92521,16074,27047,12667,24828,23865,12355,77147,33155,6802,43741,32515,18041,54156,30491,11031,66935,22844,14486,40970,44548,20843,25098,27212,30022,10446.5,35645,18170,0,24983,24050,22116,21821,7684,22827,7636,18242,55112,0,18760,13220,6395,5607,6740,2162,6341,9566,9786
2,8.20E+06,1.14E+06,216917,1.57E+06,346361,1.36E+06,1.11E+06,48003,505283,1.42E+06,779907,1.69E+06,825444,1.69E+06,1.90E+06,678473,613604,678122,740328,268230,375765,1.57E+06,371026,843187,61354,227323,727334,404885,1.51E+06,321555,13608,13019,1.72E+06,1.53E+06,209684,1.20E+06,12773,137608,50391,313530,192141,67648,263357,66105.1,126554,2.38E+06,127757,124768,213492,961829,79707,199579,844310,150431,153239,47013,257003,7757,32542,36562,80484,79615,114890,82039,16284,28965,45184,78965,46430,1.13E+06,81385,397381,131792,126842,409916,107927,35091,49134,11782.9,355915,101559,84422,45271,315721,47704,33785,308650,0,82636,49010,371141,40398,273966,93126,50245,135608,23212,227015,30162,11740,12591,22519,26935,140355,125043,15909,10040,17014,17781,19265,8787,95084.7,64319,157576,228444,36629,226606,46430,57579,29185,87702,160823,22314,0,26636,10724,13365,17798,15865,39752.3,25456,28992,43040,142238,36955,165360,29649.7,9356,50255,18527,22856.3,20137,9269,34539,6894,15889,6238,8551,81748.8,15874,15826,18533.9,108045,25960,0,67749.7,18217,18246,14322,18249,19398,91629,28600.8,14794,7363,15043,19130,97941,14927,27456,60235,7613,51702,10446.5,13198,60201,0,52587,6464,5025,7059,13559,0,8120,12932.4,13042,4626,0,0,45881,2982,15200,69399,0,15884,15742
2,4.28E+06,720750,64922,714070,370621,1.39E+06,2.18E+06,4.85E+06,4.44E+06,573828,362191,1.33E+06,1.12E+06,266784,1.58E+06,702140,1.26E+06,1.01E+06,295507,494936,441880,270195,193620,243372,325626,236724,881995,404885,638150,1.68E+06,43084,434927,424196,353491,220130,366488,1.31E+06,199157,229526,111627,264563,186158,140332,80754,179063,1.52E+06,13122,41846,139555,247047,84595,107758,168181,764745,72874,311271,86744,525454,94368,38265,74614,62899,98966,325623,81959,32360,38934,55597,488574,579556,74893,110367,75581,126655,193311,111070,383290,38671,22608,194756,103059,75105,60110,111449,16846,34643,189498,69621,48252,142173,118466,18977,147285,54953,48410,210664,27283,53516,37233,7812,7623,43311.5,78253,0,68910,17444,19194,20161,28022,20735,333977,597057,48778,111387,128638,68439,130071,34974,130296,34886,20787,20790,21029,20343,0,23388,63557.8,0,14231,23474,93969,32585,36937.8,77792,5836,90603,55924,27292.1,37889,23665,16579,28548,17276,13763,8323,22680,7952,18331,106956,10912,41356,11737,48663,11954,16887,92789,13334,0,11325,11525,9987,49162,28600.8,77577,9630,38615,12016,26266,65986,24572.8,14478,14417.4,23014,6053,13196,11883,6202,18985,0,44020,12466.2,29241,0,10338,35205,3305,0,0,25746,4775,0,3784,152280,0,8220.04,9079
2,8.41E+06,1.67E+06,797718,2.21E+06,177136,1.40E+06,712532,224715,552209,1.05E+06,914794,1.30E+06,1.22E+06,1.02E+06,1.45E+06,1.17E+06,421698,749231,501860,366765,258388,540174,493735,566026,43940,304721,376129,429283,557575,313298,884957,15890,1.22E+06,1.07E+06,143716,819432,23900,143558,82213,356257,258425,212967,153570,66105.1,130202,873504,168910,140990,132660,668389,118337,175747,595567,137346,134246,38239,187065,24731,39021,20294,31422,155066,90594,112914,60466.2,43889.2,29008,64154,52773,362722,100805,273105,75581,126655,229677,111070,39372,60433,5783,165671,99102.7,42506,51601,200178,41292,35071,178010,0,36052,94695,176759,48890,160581,53182,36911,310469,30892,169348,51352,7412,8535,37603,49309,0,136850,22288,5786,22683,23879,31144,10843,95084.7,45481,73158,99703,64376,94182,33839,37027,25042,42899,19558,23624,0,19878,36148,23023,7507,15953,18452,13718,25053,21097,75957,15608,62907,5274,16353,36128.3,16952,12701,18625,6253,16667,7529,43586,5138,7504,77572,21894,7569,5935,39036,15292,0,65011,14053,19099,11451,14508,15342,50053,22824,18465,18694,22443,11494,50678,24081.5,10487,43530,9157,32300,11089,13678,43302,0,34607,5173,6474,6778,13546,7253,0,10031,7725,0,0,0,3951,3060,10477,86800,0,9365,9342
2,3.57E+06,955424,244722,239554,150564,1.12E+06,2.31E+06,584887,3.59E+06,701856,243611,1.88E+06,972453,269208,1.63E+06,1.76E+06,1.34E+06,1.34E+06,183225,445809,255564,836413,226246,445810,26672,89186,335284,425425,563795,405531,259723,464122,639616,584815,140861,526420,1.51E+06,114439,91644,291598,229774,146390,97240,61968,63551,2.03E+06,7925,75509,99994,386877,0,76128,271084,157850,117394,391201,139142,637224,53063,16636,8038,46365,96146,41323,60466.2,43889.2,134373,40511,357215,819656,159926,170706,75581,45101,197726,39393,259315,0,13182,211750,88293,26880,46479,164866,8558,42383,194672,63506,32362,77119,128805,22374,236722,34058,32940,330808,0,85232,64209,5114,7515,56029,122931,0,86421,0,19319,0,19153,7583,234722,415473,69815,109632,123784,18396,129502,57036,83959,13175,10235,18466,13825,0,0,7553,63557.8,0,5468,19475,70341,66093,17391,101731,2749,107500,52391,14264,15718,8770,9809,36358,18884.3,32446.7,8220,8806,5097,21447.9,151804,19437,10374,7807,16547,11095,0,67749.7,27079.8,0,5441,24889.7,7448,50347,34561,10615,5463,49342,14295,28921,47452,41494,22400,4953,29564,3284,5777,18575,3742,29073,0,31891,12466.2,16403,0,0,12932.4,3562,0,0,17696,0,0,6354,8250,7109,11547,10648
2,7.62E+06,3.27E+06,4.53E+06,1.33E+06,2.43E+06,1.37E+06,1.83E+06,173773,376276,2.23E+06,697691,1.66E+06,6.22E+06,515510,1.71E+06,1.67E+06,1.13E+06,1.25E+06,446704,856100,542497,728452,445398,433970,1.04E+06,494852,239068,482871,749910,375302,257728,33941,98231,80547,467737,78088,60358,200963,171078,290351,229774,490584,150904,218688,166792,73665,144074,142494,150477,52583,270160,177599,37923,142692,307269,22106,155384,47697,111103,212184,51054,94254,232967,68799,247440,176044,302509,81312,38004,43361,200673,24191,52196,49373,27453,45575,131448,42255,5883,22775,117076,55499,92473,18897,36527,159924,29411,0,56830,131709,20467,46703,16132,53687,141709,958499,0,14911,146562,113174,117834,86675,65750,91496,11773,0,33966,0,25609.5,33990,53560.3,95084.7,58957,9450,12815,55229,11321,66008,28855,36966,19148,59272,22106,0,22921,27842,20273,3674,17419,36948,21559,40051,16058,8207,11592,8025,29649.7,44882,10418,28387,16190,42950,68501,17894,7746,13933,6166,46673,8449,36205,15493,15609,18101,11106,13158,67749.7,16214,36565,17228,15418,15223,4812,13533,9865,23205,19852,23148,5887,7787,20049,3687,9539,4253,4423,7863,3114,0,3460,7290,4503,6029,12621,0,9699,9998,11380.9,0,0,0,3168,0,5668.23,411075,6887,8220.04,8457.72
2,4.97E+06,1.05E+06,1.46E+06,1.62E+06,567352,1.24E+06,1.56E+06,1.25E+06,4.57E+06,620155,464381,1.74E+06,1.00E+06,748389,1.62E+06,1.25E+06,963380,1.70E+06,628982,729864,260402,1.01E+06,377110,541369,129598,170900,617526,407248,916091,676523,9292,130217,297671,246312,172973,259721,258088,264733,234115,137238,193728,111557,160993,188974,133290,796795,6545,65244,202312,186695,0,165758,106436,144108,104451,84361,194092,205683,85698,59924,254600,88617,276616,66644,36933,49504,121382,59522,488969,314366,112760,93069,56269,43799,96677,35935,367146,35721,21175,99857,132355,93058,55641,113764,24857,37277,97653,49359,85842,139706,61040,38965,150488,59109,38706,344342,0,44858,50569,7486,7974,35794,35589,35479,59452,0,9107,0,30783,14211,52058,81735,108241,58237,60514,34957,58043,80739,57319,31693,31402,27456,18546,72445,0,11093,38165,5625,13111,46366,96647,105086,43836,50698,28066,41839,88855,11472,36128.3,17747,22405,37492,9967,30894,8691,16386,3707,16396,57380,17750,18290,24199,15501,34276,17235,67749.7,17123,0,14708,16363,12228,23058,18878,24432,9572,22614,41520,15348,65321,52498,12244,14417.4,15058,29174,10708,6990,7938,19480,4911,41745,5251,31524,0,11928,12932.4,11891,0,0,24134,4626,3443,2841,8944,10332,5801,5083
2,8.91E+06,1.23E+06,2.56E+06,540755,866417,1.37E+06,1.19E+06,44220,435719,809393,913185,1.37E+06,588236,454412,1.43E+06,974159,695339,945403,475946,576131,515374,822953,306060,357431,128878,159750,1.22E+06,454638,947982,1.11E+06,4.53E+06,10381,378322,284718,266772,295722,13855,203164,125049,116599,113878,54195,655981,3071,191705,1.42E+06,113862,101621,489562,243911,40955,316824,140082,312019,93105,77597,123989,132435,63727,82323,103099,30312,92260,89764,36970,72760,76021,76272,48392,562816,98313,117241,36657,231999,143364,245743,27446,57597,11782.9,134978,89356,116229,29459,128458,53130,30206,160704,0,28105,91450,81270,30075,193365,29787,56197,7069,13083,54212,58621,69655,72296,53998,55210,68447,57759,0,182950,0,5464,12602,10353,95084.7,70436,82266,89426,32107,91414,89228,48893,26204,19753,65911,25832,0,24623,6949,122839,0,18560,100082,20823,25134,28424,73088,16980,68275,5951,27292.1,46426,20056,17715,5021,10076,35448,8812,5597,5019,11358,103508,12772,25893,18533.9,12689,48627,9211,97185,28418,6498,26481,28139,13196,34606,19583,23678,38619,6490,11037,22596,5623,20178,13674,6507,18914,7892,19873,10283,0,22530,6184,4819,8666,14444,6870,6073,12932.4,3976,5069,0,0,0,6537,3490,146795,14985,8136,8538
2,1.60E+07,624432,374593,2.10E+06,182891,1.18E+06,1.08E+06,250723,513518,3.34E+06,2.91E+06,1.46E+06,1.42E+06,1.70E+06,1.08E+06,1.27E+06,656076,684688,1.15E+06,445662,418746,927759,613888,538573,52138,930005,1.54E+06,371691,39181,788773,6114,56190,835859,738651,143464,702972,79646,85777,53764,1.02E+06,207287,167371,982526,24352,565985,1.26E+06,96780,450994,620291,444863,0,481436,365626,265122,184052,84091,107217,43210,32376,20798,122012,104658,153242,59022,12361,17186,32611,270222,48911,480921,101205,190901,75581,27015,311915,19649,33870,195156,11810,254383,116299,246391,91895,184980,33158,49518,213441,13217,73763,103934,195625,78121,196254,13961,58024,263750,0,107800,51927,9581,9002,43311.5,113578,163511,105032,0,7931,0,34420,80633,26240,12410,63400,127267,134428,50512,129445,54940.1,53255,55677,43721,4511,54848,0,44623,49847,37507,16997,67033,16719,20376,34164,62194,83223,63990,100196,18247,18560,46969,42127,22856.3,22652,18884.3,79734,8116,23616,12547,21447.9,99238,21211,11349,18533.9,58122,53921,0,87059,44164,44224,84871,57014,14080,60301,22323,12925,7072,19940,21926,42634,7077,38892,28731,21329,33004,3898,35033,21568,0,29315,23037,5443,21020,13032,19911,0,8341,6111,10928,17602,0,2525,5394,8015,6856,0,9980,11702
2,3.04E+06,606283,117017,1.55E+06,498065,1.01E+06,3.21E+06,72666,513570,807087,232567,1.29E+06,725214,609304,1.02E+06,2.66E+06,2.07E+06,1.96E+06,349755,368706,209045,774826,465047,549755,273842,363873,608057,359847,660125,1.30E+06,4.23E+06,15749,698046,601816,146907,590621,19363,350122,559436,313892,161806,224108,51233,5275,75401,2.38E+06,154975,64509,66592,421837,0,61316,281161,643315,96175,24498,139142,12148,224756,51998,23861,86750,61621,88367,71662,43394,150775,39723,47250,1.03E+06,193872,174464,75581,217246,255679,205220,31837,0,8373,280786,47082,28820,40080,169986,4506,44929,242733,5048,35284,108139,182505,39110,222586,58155,33467,2853,0,86297,79729,7433,28401,43086,70002,24762,90857,0,74558,0,19992,29082,9096,5690,44231,149439,166845,36696,176578,67325,35626,18105,27882,16301,12972,0,18446,18132,250614,10041,5905,36683,20248,41118,57458,124688,11399,118441,7646,32187,33876,20155,30525,33008,24950,6479,4706,23451,4116,36750,81748.8,18960,21745,30558,14301,26415,36740,67749.7,27079.8,9401,26054.8,24889.7,14524,65171,36558,68154,25769,31357,7491,35958,9323,29228,23783,14417.4,32845,19148,5860,18078,0,27457,0,5136,12466.2,8919,0,30792,6564,2466,0,0,7631,0,3826,6301,3579,0,13323,11940
2,1.57E+07,989248,3.92E+06,4.13E+06,230422,1.32E+06,1.18E+06,61293,1.84E+06,1.70E+06,3.97E+06,2.06E+06,1.87E+06,1.06E+06,2.08E+06,1.84E+06,623225,998644,1.53E+06,1.09E+06,548582,674698,1.51E+06,401669,155333,1.54E+06,611201,370095,718598,932173,172880,13426,199909,215715,374766,218638,16897,211594,246871,250896,229774,268473,913023,5260,453470,196229,131537,555271,777936,121867,47566,857111,85724,354820,282454,30528,90781,9717,124471,23924,297591,367439,700279,97134,40171,17767,64868,277124,65628,98495,117418,57685,86558,18254,65062,9941,48868,309405,11782.9,61654,93164,221378,111218,73793,0,67624,40907,0,59593,123869,41716,168743,67287,88130,55073,158833,22772,31213,51927,32671,26596,66685,217899,63379,51329,9586,31871,12144,44566,146305,53560.3,6964,30375,89167.8,27779,59712,28651,27478,20370,111035,25438,59847,81265,0,24275,94536,137822,74796,55629,23168,16002,18017,36270,20958,134083,20756,6464,42975,27498,51682,18902,34083,13441,49305,20335,42333,8209.58,18557,21214,61056,42394,16993,54084,42357,17373,18138,86557,0,50974,47472,37005,10874,15157,18567,20132,53392,59920,10411,8436,4126,8943,28413,10243,12866,46079,5927,0,13062,24396,7012,26808,18174.4,29261,6108,19951,39709,0,43230,4154,4848,3765,5668.23,376091,0,3581,2596
2,4.23E+06,2448,105128,310727,214539,1.06E+06,1.20E+06,225069,609021,747935,323350,772468,725949,509169,817709,1.19E+06,685882,1.15E+06,330606,389490,167680,599447,277947,498698,49927,138787,203426,380146,493454,204128,2.02E+06,14850,454645,296462,142372,268183,47884,50324,33623,207453,188560,122563,77877,3058,68188,3.09E+06,109733,63471,86920,326404,82458,85436,151529,103307,143707,108952,139142,28797,17104,24761,101303,43387,133175,27047,12449,20733,43323,27334,53791,1.44E+06,119576,142844,40805,59695,200036,61512,36004,19372,3345,198445,88637,46169,39710,142189,0,33043,245402,0,41609,87833,129147,26334,246578,19768,29014,251642,23452,59389,54439,21630,16385,38214,20416,0,46831,16172,13849,16274,37255,12307,11008,17595,66430.1,116382,177928,36241,191857,52689,68959,16595,21988,33294,14554,0,23932,7700,63557.8,23679,6192,56143,26092,37531,36937.8,142927,37250.6,154069,4250,15169,36128.3,10991,22856.3,25891,18884.3,17512,8754.43,8023,6769,21447.9,81748.8,20374,27908.1,18533.9,20003,4216,0,67749.7,9982,12536,8083,6045,9461,70837,22631,6828,5242,10674,18873,27645,6175,24572.8,16791,14417.4,26154,5068,6203,11118,0,24437,0,5608,12466.2,10190,0,0,3848,11380.9,0,0,0,0,0,3230,4000,0,8220.04,12956
2,1.16E+07,398037,12889,3.89E+06,297606,1.24E+06,1.27E+06,540465,550946,3.39E+06,2.09E+06,855184,6500,1.59E+06,1.02E+06,530584,792056,744531,778095,611737,190760,440069,580385,635135,88648,1.69E+06,701360,390746,401553,698735,31643,68846,571659,578686,221879,550039,143229,283381,332085,195880,229774,409895,187275,35946,401876,1.27E+06,43685,142644,199892,318060,71572,287123,215544,177680,199123,84896,145025,76135,117618,32647,59426,61682,143661,89412,23231,26464,30515,163765,47934,554328,48342,136081,142892,10449,253168,111070,31724,0,7842,227413,99154,112470,80347,140616,124036,68549,167805,7383,69957,185060,141625,60339,168105,44950,76635,10113,20379,72405,24389,9548,9782,32903,121075,50865,106123,13487,54662.2,15936,10113,165804,52624,45470,33496,129165,124221,102207,121844,54940.1,69834,46994,60826,38370,43693,0,30859,122742,21992,0,50432,12677,18630,22016,36776,75146,33496,97493,9236,55156,28500,30963,23685,15591,11917,45178,13238,75934,26930,24970,106324,29238,10297,16176,31369,22525,23278,82183,29744,0,28991,27243,13990,40484,28600.8,24091,9000,21820,12922,27348,7274,15571,19056,7863,27161,7189,22881,12438,0,23400,13930,16339.6,14716,19700,13493,13008,13653,3035,9909,12354,1925,3038,6079,5281,3028,0,8663,9351
2,1.23E+07,679537,449919,1.57E+06,274380,1.32E+06,746199,1.63E+06,4.61E+06,651222,2.34E+06,1.66E+06,1.04E+06,1.17E+06,1.49E+06,1.08E+06,456318,1.13E+06,1.45E+06,742441,300644,922818,941855,362241,184334,417563,641554,381230,902783,835104,485883,191312,439301,414721,118766,420108,348027,109607,82279,243804,235016,273049,670911,175648,448686,1.45E+06,81439.4,262998,679938,256199,41753,511477,181457,251228,354533,123038,110204,261736,46489,28710,78382,96376,223653,41296,48067,23704,41557,190328,467992,641722,119802,115230,106071,37217,183717,28807,340687,0,31639,172733,133473,217634,58954,116196,0,96665,151379,66269,45916,211914,109798,91361,156093,26837,35647,151233,0,57231,45649,52244,36123,29127,40052,56195,62567,0,47367,0,26138,35778,70813,88450,103068,96896,98549,46432,111663,63975,104286,68484,48446,45265,43615,63552,0,24994,63557.8,5792,57427,22977,92862,52445,15931,70784,82786,77334,100428,27292.1,32631,39336,22856.3,29274,18884.3,42649,9199,19743,4816,6273,114003,54666,10050,5986,35096,24990,0,90429,58547,8025,43449,37811,17232,46183,28600.8,24387,14193,30797,35227,25719,66005,19585,14840,11843,23556,34264,17926,11470,7373,19355,14329,39965,16506,18174.4,14833,0,7888,11380.9,10118,17298,23073,0,2546,4356,6298,9750,8787,8567
2,1.72E+06,662280,1.15E+06,82401,1.12E+06,616694,1.66E+06,175684,397647,347689,127767,1.12E+06,830534,82935,851188,904102,1.05E+06,1.43E+06,90416,664717,349111,664782,59577,76563,1.10E+06,30595,1.03E+06,278567,579013,1.08E+06,120185,12657,556365,529505,290682,543730,17282,840388,701393,101808,210623,198423,41117,6551,37550,1.05E+06,93436,194818,53232,314960,0,25220,235128,292981,78132,22251,139142,18047,415722,108738,148308,8783,78078,520132,247513,89139,78423,9779,38625,365213,56283,133796,75581,15593,177882,9510,131448,0,7704,168618,86378,24108,51185,129454,0,35171,155372,5498,46419.8,140391,117904,54291.6,151724,169567,18511,5116,13562,72854,37850,31186,33617,37986,92806,0,94989,6751,136632,0,25685,42158.7,11903,7154,71453,94833,93671,48429,91378,47366,19850,38104,32604.5,9672,7455,0,0,29746.3,57275,0,30185.2,43809,16173,31516,24929,66222,37250.6,64520,8146,27292.1,35935,25607.1,65636,25486,34591,32446.7,8754.43,22933.6,8209.58,41746,69829,13749,79343,51603,12133,20687,40860,74087,27079.8,0,26054.8,24889.7,15582.6,46796,46344,51938,14192,54303,13408,28040,9215,8602,19912,14417.4,25369,19420,16487.7,14447,0,23031,0,5132,12466.2,11339,0,25722,14854,11380.9,0,0,0,3748,0,5303,225302,0,7642,8875
2,1.39E+07,511756,291169,2.06E+06,278417,1.19E+06,544187,228881,526055,638259,2.89E+06,1.22E+06,930755,1.62E+06,990617,1.27E+06,344729,731031,1.57E+06,686338,322564,909693,838224,321574,55314,478011,428901,359523,529181,329942,469764,50592,460558,440981,163151,409619,74033,173728,176516,1.38E+06,166712,156336,765615,32233,563055,987602,125665,770417,692659,263422,0,385366,179752,120361,281492,69745,93788,38384,81553,29127,331215,145954,187448,87834,60466.2,22979,26347,429923,51850,383410,143703,117660,147571,55839,174485,46145,34465,207214,16549,169056,115453,230248,58058,114416,0,81362,147183,15846,26778,184162,120661,105692,139059,32522,51320,6309,0,58885,37591,23751,13523,25142,26842,0,71435,0,13801,0,23260,38609,23471,95084.7,29561,95545,97238,31608,88537,32902,62777,59856,41532,25009,55443,0,0,15735,8318,5939,74773,22337,25507,24190,36937.8,58509,103115,61237,23749,21553,21525,41475,22856.3,20233,18884.3,71967,9156,12725,6788,11235,71329,25081,16664,11674,42620,18770,13374,64857,35063,34182,48239,33868,24762,42407,17829,12506,18529,8994,36322,24524,7197,11692,15573,34139,20965,7781,20627,12022,0,19641,32104,16339.6,19421,6967,18925,10141,12735,3431,0,27365,0,3285,4956,4614,7232,0,6542,7588
